Round,Company Name,Product Number,Service Area Name,Eligibility Points,Bid Quantity,Bid Price ($),Price Point (%),Selection Number
48,Bell,4-007-0,Summerside,8,3,27000,,0.360439387
48,Bell,4-008-0,Yarmouth,9,3,31000,,0.552785712
48,Bell,4-009-0,Bridgewater / Kentville,20,5,87000,,0.058646411
48,Bell,4-010-0,Halifax,90,1,312000,,0.82031671
48,Bell,4-011-0,Truro,10,5,36000,,0.184709061
48,Bell,4-012-0,Amherst,6,3,19000,,0.331999389
48,Bell,4-013-0,Antigonish / New Glasgow,10,5,44000,,0.211886264
48,Bell,4-014-0,Sydney,20,3,74000,,0.861178588
48,Bell,4-015-0,Saint John,30,5,114000,,0.570995683
48,Bell,4-016-0,St. Stephen,4,5,17000,,0.702473618
48,Bell,4-017-0,Fredericton,40,5,130000,,0.563486849
48,Bell,4-018-0,Moncton,40,5,141000,,0.795500136
48,Bell,4-019-0,Miramichi / Bathurst,30,5,97000,,0.341747011
48,Bell,4-020-0,Grand Falls,4,5,17000,,0.086966144
48,Bell,4-021-0,Edmundston,5,2,18000,,0.238199217
48,Bell,4-022-0,Campbellton,5,5,18000,,0.717361787
48,Bell,4-023-0,Matane,20,10,85000,,0.735907322
48,Bell,4-024-0,Mont-Joli,6,7,27000,,0.122936485
48,Bell,4-025-0,Rimouski,10,7,49000,,0.312471252
48,Bell,4-026-0,Rivière-du-Loup,10,5,64000,,0.664274425
48,Bell,4-027-0,La Malbaie,5,7,20000,,0.727913144
48,Bell,4-028-0,Chicoutimi-Jonquière,50,5,312000,,0.812667734
48,Bell,4-029-0,Montmagny,10,7,49000,,0.752048987
48,Bell,4-030-0,Québec,200,6,647000,,0.660229821
48,Bell,4-031-0,Sainte-Marie,9,7,491000,,0.323946042
48,Bell,4-032-0,Saint-Georges,10,7,623000,,0.058083743
48,Bell,4-033-0,Lac-Mégantic,4,5,88000,,0.391230163
48,Bell,4-034-0,Thetford Mines,7,5,170000,,0.602662086
48,Bell,4-035-0,Plessisville,4,5,107000,,0.387894799
48,Bell,4-036-0,La Tuque,3,6,27000,,0.741608838
48,Bell,4-037-0,Trois-Rivières,60,7,1427000,,0.208107699
48,Bell,4-038-0,Louiseville,4,5,250000,,0.143033511
48,Bell,4-039-0,Asbestos,5,5,140000,,0.421346516
48,Bell,4-040-0,Victoriaville,10,5,178000,,0.05672809
48,Bell,4-041-0,Coaticook,2,6,7700,,0.129970868
48,Bell,4-042-0,Sherbrooke,50,7,429000,,0.478355921
48,Bell,4-043-0,Windsor,3,6,250000,,0.775455437
48,Bell,4-044-0,Drummondville,20,7,1219000,,0.848900341
48,Bell,4-045-0,Cowansville,5,5,21000,,0.863564887
48,Bell,4-046-0,Farnham,5,6,21000,,0.578807576
48,Bell,4-047-0,Granby,20,5,623000,,0.86889193
48,Bell,4-048-0,St-Hyacinthe,20,7,742000,,0.190476043
48,Bell,4-049-0,Sorel,10,4,33000,,0.249370506
48,Bell,4-050-0,Joliette,30,7,91000,,0.005725464
48,Bell,4-051-0,Montréal,3370,4,11107000,,0.395928226
48,Bell,4-052-0,Sainte-Agathe-des-Monts,10,5,48000,,0.493851316
48,Bell,4-053-0,Hawkesbury,10,5,51000,,0.267809583
48,Bell,4-054-0,Mont-Laurier / Maniwaki,8,4,28000,,0.99146588
48,Bell,4-055-0,Ottawa,480,7,1599000,,0.129283046
48,Bell,4-056-0,Pembroke,10,5,118000,,0.714413554
48,Bell,4-057-0,Arnprior / Renfrew,5,6,22000,,0.904948023
48,Bell,4-058-0,Rouyn-Noranda,7,4,28000,,0.052111517
48,Bell,4-059-0,Notre-Dame-du-Nord,3,4,8800,,0.223205226
48,Bell,4-060-0,La Sarre,3,4,13000,,0.40059441
48,Bell,4-062-0,Val-d'Or,8,2,1969000,,0.621687565
48,Bell,4-063-0,Roberval / Saint-Félicien,10,5,46000,,0.585332072
48,Bell,4-064-0,Baie-Comeau,7,7,25000,,0.489124763
48,Bell,4-065-0,Port-Cartier / Sept-Îles,8,9,85000,,0.73977753
48,Bell,4-066-0,Chibougamau,8,3,1009000,,0.502648229
48,Bell,4-067-0,Cornwall,10,3,84000,,0.087999248
48,Bell,4-068-0,Brockville,10,5,625000,,0.150652197
48,Bell,4-069-0,Gananoque,2,6,206000,,0.002503524
48,Bell,4-070-0,Kingston,40,5,1062000,,0.708212145
48,Bell,4-071-0,Napanee,7,5,192000,,0.520309745
48,Bell,4-072-0,Belleville,30,2,587000,,0.886816773
48,Bell,4-073-0,Cobourg,10,3,491000,,0.304955804
48,Bell,4-074-0,Peterborough,40,5,2156000,,0.02678367
48,Bell,4-075-0,Lindsay,8,5,471000,,0.864937585
48,Bell,4-076-0,Minden,4,5,13000,,0.16662035
48,Bell,4-077-0,Toronto,5440,4,19738000,,0.620337694
48,Bell,4-078-0,Alliston,20,5,514000,,0.775995965
48,Bell,4-079-0,Guelph / Kitchener,150,6,557000,,0.058601893
48,Bell,4-080-0,Fergus,5,6,334000,,0.498047193
48,Bell,4-081-0,Kincardine,30,0,4076000,0.00%,0.180977
48,Bell,4-081-1,Kincardine,20,5,538000,100.00%,0.138680188
48,Bell,4-082-0,Listowel / Goderich,10,5,234000,,0.891044652
48,Bell,4-083-0,Fort Erie,5,6,72000,,0.01432802
48,Bell,4-084-0,Niagara / St. Catharines,80,5,494000,,0.600781289
48,Bell,4-085-0,Haldimand / Dunnville,6,6,24000,,0.658143051
48,Bell,4-086-0,London / Woodstock / St. Thomas,150,6,535000,,0.831227576
48,Bell,4-087-0,Brantford,30,5,120000,,0.701039344
48,Bell,4-088-0,Stratford,9,5,36000,,0.030305772
48,Bell,4-089-0,Chatham,10,5,506000,,0.940873954
48,Bell,4-090-0,Windsor / Leamington,90,7,3481000,,0.204213251
48,Bell,4-091-0,Wallaceburg,5,5,258000,,0.841399668
48,Bell,4-092-0,Sarnia,20,3,303000,,0.262321271
48,Bell,4-093-0,Strathroy,8,5,27000,,0.962926239
48,Bell,4-094-0,Barrie,80,3,252000,,0.924284822
48,Bell,4-095-0,Midland,8,5,31000,,0.580255252
48,Bell,4-096-0,Gravenhurst / Bracebridge,10,5,36000,,0.182823099
48,Bell,4-097-0,North Bay,20,3,5016000,,0.083428447
48,Bell,4-097-1,North Bay,2,1,7700,100.00%,0.657392533
48,Bell,4-098-0,Parry Sound,4,5,104000,,0.359008267
48,Bell,4-099-0,Elliot Lake,5,4,17000,,0.81713778
48,Bell,4-100-0,Sudbury,40,5,141000,,0.294159252
48,Bell,4-101-0,Kirkland Lake,6,1,19000,,0.331181414
48,Bell,4-104-0,Kenora / Sioux Lookout,10,3,1556000,,0.743695183
48,Bell,4-104-1,Kenora / Sioux Lookout,1,2,6000,,0.70145035
48,Bell,4-106-0,Sault Ste. Marie,10,1,46000,,0.544683629
48,Bell,4-108-1,Thunder Bay,1,5,2200,100.00%,0.857555927
48,Bell,4-110-0,Steinbach,10,6,41000,,0.084159055
48,Bell,4-111-0,Winnipeg,180,4,594000,,0.955941427
48,Bell,4-112-0,Lac du Bonnet,10,5,127000,,0.717802318
48,Bell,4-113-0,Morden / Winkler,9,5,29000,,0.53791624
48,Bell,4-114-0,Brandon,20,7,59000,,0.555186199
48,Bell,4-115-0,Portage la Prairie,4,6,24000,,0.820089436
48,Bell,4-116-0,Dauphin,10,5,65000,,0.942109768
48,Bell,4-117-1,Creighton / Flin Flon,1,5,1100,,0.552704698
48,Bell,4-118-0,Thompson,9,4,54000,,0.404447578
48,Bell,4-118-1,Thompson,2,2,6600,,0.494346491
48,Bell,4-119-0,Estevan,8,10,26000,,0.19872106
48,Bell,4-120-0,Weyburn,4,10,14000,,0.738869234
48,Bell,4-121-0,Moose Jaw,9,7,31000,,0.43059836
48,Bell,4-122-0,Swift Current,8,7,27000,,0.797176762
48,Bell,4-123-0,Yorkton,10,7,36000,,0.102294379
48,Bell,4-124-0,Regina,60,5,186000,,0.741451361
48,Bell,4-125-0,Saskatoon,70,5,219000,,0.380940834
48,Bell,4-126-0,Watrous,5,7,22000,,0.836846987
48,Bell,4-127-0,Battleford,20,6,57000,,0.301373615
48,Bell,4-128-0,Prince Albert,20,7,74000,,0.295606248
48,Bell,4-129-0,Lloydminster,6,7,21000,,0.08288652
48,Bell,4-130-1,Northern Saskatchewan,1,7,4400,,0.503351902
48,Bell,4-131-0,Medicine Hat / Brooks,20,8,61000,,0.84824241
48,Bell,4-132-0,Lethbridge,40,8,136000,,0.210091551
48,Bell,4-133-0,Stettler / Oyen / Wainwright,9,7,90000,,0.962803795
48,Bell,4-134-0,High River,20,7,68000,,0.689099013
48,Bell,4-135-0,Strathmore,8,7,26000,,0.037877045
48,Bell,4-136-0,Calgary,470,6,1559000,,0.092568074
48,Bell,4-137-0,Red Deer,40,8,148000,,0.001699165
48,Bell,4-138-0,Wetaskiwin / Ponoka,9,7,31000,,0.029013842
48,Bell,4-139-0,Camrose,7,7,72000,,0.212481308
48,Bell,4-140-0,Vegreville,3,7,8800,,0.04745321
48,Bell,4-141-0,Edmonton,440,7,1459000,,0.609331447
48,Bell,4-142-0,Edson / Hinton,8,7,28000,,0.079163394
48,Bell,4-143-0,Bonnyville,10,8,48000,,0.38008137
48,Bell,4-144-0,Whitecourt,6,7,19000,,0.481086063
48,Bell,4-145-0,Barrhead,4,7,14000,,0.777608359
48,Bell,4-146-0,Fort McMurray,10,8,42000,,0.61529036
48,Bell,4-147-1,Peace River,9,7,31000,,0.440800182
48,Bell,4-148-0,Grande Prairie,20,7,69000,,0.880068584
48,Bell,4-149-0,East Kootenay,10,7,35000,,0.932852175
48,Bell,4-150-0,West Kootenay,10,7,44000,,0.291486679
48,Bell,4-151-0,Kelowna,80,8,260000,,0.626263582
48,Bell,4-152-0,Vancouver,2110,5,6971000,,0.199756781
48,Bell,4-153-0,Hope,4,7,15000,,0.385538187
48,Bell,4-154-0,Victoria,100,10,328000,,0.426592571
48,Bell,4-155-0,Nanaimo,40,10,140000,,0.287706295
48,Bell,4-156-1,Courtenay,4,8,14000,,0.521001714
48,Bell,4-157-1,Powell River,1,7,2200,,0.917688035
48,Bell,4-158-0,Squamish / Whistler,10,7,42000,,0.309174614
48,Bell,4-159-0,Merritt,3,7,8800,,0.323203386
48,Bell,4-160-0,Kamloops,20,7,77000,,0.684904436
48,Bell,4-161-1,Ashcroft,2,7,5500,,0.927660152
48,Bell,4-162-0,Salmon Arm,9,7,29000,,0.58274472
48,Bell,4-163-0,Golden,1,7,3300,,0.685866554
48,Bell,4-164-1,Williams Lake,2,7,6600,,0.106486753
48,Bell,4-165-0,Quesnel / Red Bluff,4,2,509000,,0.961758071
48,Bell,4-165-1,Quesnel / Red Bluff,1,5,1100,,0.980473117
48,Bell,4-166-0,Skeena,10,2,916000,,0.440662239
48,Bell,4-166-1,Skeena,2,6,5500,,0.710451366
48,Bell,4-167-0,Prince George,20,7,53000,,0.338555651
48,Bell,4-168-0,Smithers,6,2,724000,,0.690296924
48,Bell,4-168-1,Smithers,1,5,3300,,0.899722842
48,Bell,4-169-1,Dawson Creek,7,5,24000,,0.47313178
48,Bell,4-170-0,Yukon,6,2,346000,,0.156518813
48,Bell,4-171-0,Nunavut,6,2,613000,,0.656851491
48,Bell,4-172-0,Northwest Territories,7,2,406000,,0.716862279
49,Huron Tel,4-081-1,Kincardine,20,2,592000,,0.512576914
49,Huron Tel,4-082-0,Listowel / Goderich,10,2,234000,100.00%,0.398923129
49,NE&W SPC,4-067-0,Cornwall,10,0,84000,100.00%,0.435697843
49,NE&W SPC,4-069-0,Gananoque,2,2,206000,,0.581948278
49,NE&W SPC,4-071-0,Napanee,7,0,192000,100.00%,0.897729813
49,NE&W SPC,4-072-0,Belleville,30,0,587000,100.00%,0.590208499
49,NE&W SPC,4-073-0,Cobourg,10,2,491000,,0.592474468
49,NE&W SPC,4-074-0,Peterborough,40,2,2156000,,0.891335429
49,NE&W SPC,4-075-0,Lindsay,8,2,471000,,0.319698935
49,NE&W SPC,4-078-0,Alliston,20,1,514000,100.00%,0.230889844
49,NE&W SPC,4-079-0,Guelph / Kitchener,150,1,557000,,0.228389627
49,NE&W SPC,4-080-0,Fergus,5,4,334000,,0.55425369
49,NE&W SPC,4-081-1,Kincardine,20,1,592000,,0.693758315
49,NE&W SPC,4-082-0,Listowel / Goderich,10,1,234000,,0.325645162
49,NE&W SPC,4-086-0,London / Woodstock / St. Thomas,150,3,535000,100.00%,0.69580245
49,NE&W SPC,4-087-0,Brantford,30,3,120000,100.00%,0.090747665
49,NE&W SPC,4-088-0,Stratford,9,5,36000,,0.78782163
49,NE&W SPC,4-090-0,Windsor / Leamington,90,1,3481000,100.00%,0.958000493
49,NE&W SPC,4-092-0,Sarnia,20,1,303000,,0.245801126
49,NE&W SPC,4-093-0,Strathroy,8,4,27000,,0.87993415
49,Rogers,4-001-0,St. John's,60,4,183000,,0.840489377
49,Rogers,4-002-0,Placentia,3,4,9700,,0.713315256
49,Rogers,4-003-0,Gander / Grand Falls / Windsor,20,4,91000,,0.806573353
49,Rogers,4-004-0,Corner Brook / Stephenville,10,4,49000,,0.718594813
49,Rogers,4-005-0,Labrador,5,2,118000,,0.221089946
49,Rogers,4-006-0,Charlottetown,20,4,54000,,0.613332276
49,Rogers,4-007-0,Summerside,8,4,27000,,0.064582977
49,Rogers,4-008-0,Yarmouth,9,4,31000,,0.816667739
49,Rogers,4-009-0,Bridgewater / Kentville,20,5,87000,,0.465511657
49,Rogers,4-010-0,Halifax,90,4,312000,,0.662372243
49,Rogers,4-011-0,Truro,10,5,36000,,0.195517044
49,Rogers,4-012-0,Amherst,6,4,19000,,0.05162111
49,Rogers,4-013-0,Antigonish / New Glasgow,10,5,44000,,0.973196446
49,Rogers,4-014-0,Sydney,20,4,74000,,0.572376176
49,Rogers,4-015-0,Saint John,30,6,114000,,0.349721617
49,Rogers,4-016-0,St. Stephen,4,6,17000,,0.633243603
49,Rogers,4-017-0,Fredericton,40,6,130000,,0.10697489
49,Rogers,4-018-0,Moncton,40,6,141000,,0.500123285
49,Rogers,4-019-0,Miramichi / Bathurst,30,6,97000,,0.697376884
49,Rogers,4-020-0,Grand Falls,4,6,17000,,0.687508448
49,Rogers,4-021-0,Edmundston,5,4,18000,,0.55254113
49,Rogers,4-022-0,Campbellton,5,6,18000,,0.415042552
49,Rogers,4-023-0,Matane,20,10,94000,,0.168301148
49,Rogers,4-024-0,Mont-Joli,6,6,27000,,0.089779661
49,Rogers,4-025-0,Rimouski,10,6,49000,,0.458619423
49,Rogers,4-026-0,Rivière-du-Loup,10,6,64000,,0.04541928
49,Rogers,4-027-0,La Malbaie,5,6,20000,,0.336736482
49,Rogers,4-028-0,Chicoutimi-Jonquière,50,6,312000,,0.853359267
49,Rogers,4-029-0,Montmagny,10,6,49000,,0.968232446
49,Rogers,4-030-0,Québec,200,3,647000,,0.740893199
49,Rogers,4-031-0,Sainte-Marie,9,6,491000,,0.254913119
49,Rogers,4-032-0,Saint-Georges,10,6,623000,,0.754535253
49,Rogers,4-033-0,Lac-Mégantic,4,6,88000,,0.836299967
49,Rogers,4-034-0,Thetford Mines,7,6,170000,,0.138514349
49,Rogers,4-035-0,Plessisville,4,6,107000,,0.177779867
49,Rogers,4-036-0,La Tuque,3,6,27000,,0.74812108
49,Rogers,4-037-0,Trois-Rivières,60,7,1570000,,0.207447475
49,Rogers,4-038-0,Louiseville,4,6,250000,,0.040396133
49,Rogers,4-039-0,Asbestos,5,6,140000,,0.77983231
49,Rogers,4-040-0,Victoriaville,10,6,178000,,0.235533415
49,Rogers,4-041-0,Coaticook,2,6,7700,,0.072055042
49,Rogers,4-042-0,Sherbrooke,50,7,472000,,0.766572721
49,Rogers,4-043-0,Windsor,3,6,250000,,0.468013448
49,Rogers,4-044-0,Drummondville,20,8,1341000,,0.612683843
49,Rogers,4-045-0,Cowansville,5,5,21000,,0.865688808
49,Rogers,4-046-0,Farnham,5,6,21000,,0.191339239
49,Rogers,4-047-0,Granby,20,5,686000,,0.447414817
49,Rogers,4-048-0,St-Hyacinthe,20,6,817000,,0.045492854
49,Rogers,4-049-0,Sorel,10,5,33000,,0.762967023
49,Rogers,4-050-0,Joliette,30,4,91000,,0.053660973
49,Rogers,4-051-0,Montréal,3370,4,11107000,,0.8498369
49,Rogers,4-052-0,Sainte-Agathe-des-Monts,10,6,48000,,0.046431061
49,Rogers,4-053-0,Hawkesbury,10,6,51000,,0.372255455
49,Rogers,4-054-0,Mont-Laurier / Maniwaki,8,6,28000,,0.283514662
49,Rogers,4-055-0,Ottawa,480,3,1599000,,0.719849457
49,Rogers,4-056-0,Pembroke,10,6,118000,,0.754894139
49,Rogers,4-057-0,Arnprior / Renfrew,5,5,22000,,0.949500668
49,Rogers,4-058-0,Rouyn-Noranda,7,6,28000,,0.484220414
49,Rogers,4-059-0,Notre-Dame-du-Nord,3,6,8800,,0.761807316
49,Rogers,4-060-0,La Sarre,3,6,13000,,0.610285196
49,Rogers,4-061-0,Amos,4,5,57000,,0.503937579
49,Rogers,4-061-1,Amos,1,1,4400,,0.668523272
49,Rogers,4-062-0,Val-d'Or,8,3,1969000,,0.112672001
49,Rogers,4-062-1,Val-d'Or,1,3,1100,,0.191136186
49,Rogers,4-063-0,Roberval / Saint-Félicien,10,6,46000,,0.521769729
49,Rogers,4-064-0,Baie-Comeau,7,6,25000,,0.779486097
49,Rogers,4-065-0,Port-Cartier / Sept-Îles,8,10,85000,,0.367263111
49,Rogers,4-066-0,Chibougamau,8,2,1012000,2.97%,0.599568194
49,Rogers,4-066-1,Chibougamau,1,4,2200,100.00%,0.734812121
49,Rogers,4-067-0,Cornwall,10,4,84000,,0.944129075
49,Rogers,4-068-0,Brockville,10,6,625000,,0.440303994
49,Rogers,4-069-0,Gananoque,2,5,206000,,0.938595566
49,Rogers,4-070-0,Kingston,40,6,1062000,,0.057352808
49,Rogers,4-071-0,Napanee,7,6,192000,,0.01439128
49,Rogers,4-072-0,Belleville,30,5,587000,,0.50501867
49,Rogers,4-073-0,Cobourg,10,6,491000,,0.143414754
49,Rogers,4-074-0,Peterborough,40,6,2156000,,0.594112692
49,Rogers,4-075-0,Lindsay,8,6,471000,,0.704555278
49,Rogers,4-076-0,Minden,4,6,13000,,0.500787186
49,Rogers,4-077-0,Toronto,5440,3,19738000,,0.578447096
49,Rogers,4-078-0,Alliston,20,6,514000,,0.409345214
49,Rogers,4-079-0,Guelph / Kitchener,150,4,557000,,0.500405993
49,Rogers,4-080-0,Fergus,5,5,334000,,0.047702644
49,Rogers,4-081-0,Kincardine,30,5,4484000,,0.354113508
49,Rogers,4-082-0,Listowel / Goderich,10,5,234000,,0.002466024
49,Rogers,4-083-0,Fort Erie,5,5,72000,,0.030731726
49,Rogers,4-084-0,Niagara / St. Catharines,80,6,494000,,0.36691959
49,Rogers,4-085-0,Haldimand / Dunnville,6,1,24000,,0.494752812
49,Rogers,4-086-0,London / Woodstock / St. Thomas,150,4,535000,,0.031036543
49,Rogers,4-087-0,Brantford,30,2,120000,,0.790713414
49,Rogers,4-088-0,Stratford,9,5,36000,,0.358214515
49,Rogers,4-089-0,Chatham,10,6,506000,,0.943725073
49,Rogers,4-090-0,Windsor / Leamington,90,4,3481000,,0.505223766
49,Rogers,4-091-0,Wallaceburg,5,6,258000,,0.51891499
49,Rogers,4-092-0,Sarnia,20,4,303000,,0.495079146
49,Rogers,4-093-0,Strathroy,8,6,27000,,0.181769184
49,Rogers,4-094-0,Barrie,80,4,252000,,0.953001957
49,Rogers,4-095-0,Midland,8,5,31000,,0.553017524
49,Rogers,4-096-0,Gravenhurst / Bracebridge,10,6,36000,,0.47205958
49,Rogers,4-097-0,North Bay,20,3,5518000,,0.615938624
49,Rogers,4-097-1,North Bay,2,1,7700,,0.854183066
49,Rogers,4-098-1,Parry Sound,3,5,9900,,0.736477479
49,Rogers,4-099-0,Elliot Lake,5,5,17000,,0.288406429
49,Rogers,4-100-0,Sudbury,40,5,141000,,0.687280008
49,Rogers,4-101-0,Kirkland Lake,6,4,19000,,0.972659886
49,Rogers,4-102-0,Timmins,7,4,27000,,0.565363372
49,Rogers,4-103-0,Kapuskasing,6,4,21000,,0.13765834
49,Rogers,4-104-0,Kenora / Sioux Lookout,10,5,1712000,,0.1636762
49,Rogers,4-104-1,Kenora / Sioux Lookout,1,2,6000,,0.702724469
49,Rogers,4-105-0,Iron Bridge,3,5,335000,,0.060722096
49,Rogers,4-106-0,Sault Ste. Marie,10,4,46000,,0.503019407
49,Rogers,4-107-0,Marathon,4,5,369000,,0.310787049
49,Rogers,4-108-0,Thunder Bay,30,5,2338000,,0.051778755
49,Rogers,4-109-0,Fort Frances,3,5,304000,,0.149763214
49,Rogers,4-110-0,Steinbach,10,5,41000,,0.15231652
49,Rogers,4-111-0,Winnipeg,180,6,594000,,0.457322588
49,Rogers,4-112-1,Lac du Bonnet,7,5,24000,,0.73806878
49,Rogers,4-113-0,Morden / Winkler,9,6,29000,,0.463100266
49,Rogers,4-114-0,Brandon,20,6,59000,,0.968156188
49,Rogers,4-115-0,Portage la Prairie,4,5,24000,,0.734626826
49,Rogers,4-116-0,Dauphin,10,6,65000,,0.380005005
49,Rogers,4-117-0,Creighton / Flin Flon,4,5,187000,,0.100154749
49,Rogers,4-117-1,Creighton / Flin Flon,1,1,1100,,0.49957991
49,Rogers,4-118-0,Thompson,9,1,54000,,0.225544616
49,Rogers,4-119-0,Estevan,8,7,26000,,0.157539398
49,Rogers,4-120-0,Weyburn,4,7,14000,,0.174923134
49,Rogers,4-121-0,Moose Jaw,9,4,31000,,0.739272306
49,Rogers,4-122-0,Swift Current,8,6,27000,,0.119742279
49,Rogers,4-123-0,Yorkton,10,6,36000,,0.24776805
49,Rogers,4-124-0,Regina,60,5,186000,,0.043152075
49,Rogers,4-125-0,Saskatoon,70,5,219000,,0.906134946
49,Rogers,4-126-0,Watrous,5,5,22000,,0.776479621
49,Rogers,4-127-0,Battleford,20,5,57000,,0.715210752
49,Rogers,4-128-0,Prince Albert,20,5,74000,,0.646455517
49,Rogers,4-129-0,Lloydminster,6,7,21000,,0.362563943
49,Rogers,4-130-0,Northern Saskatchewan,6,5,405000,,0.059243322
49,Rogers,4-131-0,Medicine Hat / Brooks,20,6,61000,,0.255471032
49,Rogers,4-132-0,Lethbridge,40,6,136000,,0.191234462
49,Rogers,4-133-0,Stettler / Oyen / Wainwright,9,6,90000,,0.579543896
49,Rogers,4-134-0,High River,20,6,68000,,0.976879865
49,Rogers,4-135-0,Strathmore,8,6,26000,,0.094245043
49,Rogers,4-136-0,Calgary,470,2,1559000,,0.225433152
49,Rogers,4-137-0,Red Deer,40,6,148000,,0.034812284
49,Rogers,4-138-0,Wetaskiwin / Ponoka,9,6,31000,,0.488888911
49,Rogers,4-139-0,Camrose,7,6,72000,,0.416848622
49,Rogers,4-140-0,Vegreville,3,6,8800,,0.701788579
49,Rogers,4-141-0,Edmonton,440,7,1459000,,0.679811889
49,Rogers,4-142-0,Edson / Hinton,8,6,28000,,0.802052637
49,Rogers,4-143-0,Bonnyville,10,6,48000,,0.857585986
49,Rogers,4-144-0,Whitecourt,6,6,19000,,0.071591068
49,Rogers,4-145-0,Barrhead,4,6,14000,,0.301271809
49,Rogers,4-146-0,Fort McMurray,10,6,42000,,0.251770186
49,Rogers,4-147-0,Peace River,10,3,4640000,,0.474727748
49,Rogers,4-147-1,Peace River,9,3,31000,,0.690458447
49,Rogers,4-148-0,Grande Prairie,20,6,69000,,0.545587659
49,Rogers,4-149-0,East Kootenay,10,1,35000,,0.611685518
49,Rogers,4-150-0,West Kootenay,10,3,44000,,0.777418343
49,Rogers,4-151-0,Kelowna,80,1,260000,,0.571528654
49,Rogers,4-152-0,Vancouver,2110,3,6971000,,0.423615414
49,Rogers,4-153-0,Hope,4,2,15000,,0.432730093
49,Rogers,4-154-0,Victoria,100,3,328000,,0.005165791
49,Rogers,4-155-0,Nanaimo,40,3,140000,,0.9154988
49,Rogers,4-156-0,Courtenay,20,3,3645000,,0.662055584
49,Rogers,4-157-0,Powell River,5,2,1089000,,0.453041725
49,Rogers,4-158-0,Squamish / Whistler,10,2,42000,,0.929339533
49,Rogers,4-159-0,Merritt,3,4,8800,,0.51088082
49,Rogers,4-160-0,Kamloops,20,1,77000,,0.196524209
49,Rogers,4-161-0,Ashcroft,3,3,963000,,0.947836297
49,Rogers,4-161-1,Ashcroft,2,1,5500,,0.243990049
49,Rogers,4-162-0,Salmon Arm,9,1,29000,,0.283188717
49,Rogers,4-163-0,Golden,1,1,3300,,0.112142865
49,Rogers,4-164-0,Williams Lake,7,3,1931000,,0.360066216
49,Rogers,4-164-1,Williams Lake,2,1,6600,,0.642412154
49,Rogers,4-165-0,Quesnel / Red Bluff,4,3,509000,,0.323671421
49,Rogers,4-165-1,Quesnel / Red Bluff,1,1,1100,,0.174586344
49,Rogers,4-166-0,Skeena,10,3,916000,,0.090027768
49,Rogers,4-167-0,Prince George,20,4,53000,,0.91522699
49,Rogers,4-168-0,Smithers,6,3,724000,,0.873098323
49,Rogers,4-168-1,Smithers,1,1,3300,,0.179062682
49,Rogers,4-169-0,Dawson Creek,10,4,1091000,,0.753760444
49,Rogers,4-170-0,Yukon,6,2,346000,,0.156555366
49,Rogers,4-170-1,Yukon,1,2,1100,,0.946880736
49,Rogers,4-171-1,Nunavut,1,9,1100,,0.854313842
49,Rogers,4-172-0,Northwest Territories,7,2,406000,,0.102468454
49,Indigitel,4-076-0,Minden,4,1,13000,,0.657018121
49,Indigitel,4-153-0,Hope,4,1,15000,,0.218270184
49,Cooptel,4-043-0,Windsor,3,3,250000,,0.247587671
49,Cooptel,4-047-0,Granby,20,2,686000,,0.440736609
49,NWIC,4-085-0,Haldimand / Dunnville,6,2,24000,,0.558724341
49,Bruce Telecom,4-081-1,Kincardine,20,3,540000,3.70%,0.259281249
49,SaskTel,4-121-0,Moose Jaw,9,5,31000,,0.744142159
49,SaskTel,4-122-0,Swift Current,8,5,27000,,0.119443643
49,SaskTel,4-123-0,Yorkton,10,5,36000,,0.217872545
49,SaskTel,4-124-0,Regina,60,5,186000,,0.175965716
49,SaskTel,4-125-0,Saskatoon,70,5,219000,,0.964510816
49,SaskTel,4-126-0,Watrous,5,5,22000,,0.106796168
49,SaskTel,4-127-0,Battleford,20,5,57000,,0.649952065
49,SaskTel,4-128-0,Prince Albert,20,5,74000,,0.538284693
49,SaskTel,4-130-0,Northern Saskatchewan,6,5,405000,,0.322608442
49,ABC Internet,4-158-0,Squamish / Whistler,10,5,42000,,0.341675836
49,ABC Internet,4-159-0,Merritt,3,2,8800,,0.78198801
49,ABC Internet,4-161-1,Ashcroft,2,4,5500,,0.12298331
49,ABC Internet,4-164-1,Williams Lake,2,4,6600,,0.352798628
49,Ecotel,4-005-1,Labrador,1,4,2800,100.00%,0.333604079
49,Ecotel,4-036-0,La Tuque,3,3,27000,,0.298639509
49,Ecotel,4-061-1,Amos,1,4,4400,,0.459391058
49,Ecotel,4-062-1,Val-d'Or,1,6,1100,,0.191471548
49,Ecotel,4-066-1,Chibougamau,1,4,2200,,0.372415848
49,Ecotel,4-102-0,Timmins,7,4,27000,,0.884519068
49,Ecotel,4-104-1,Kenora / Sioux Lookout,1,3,6000,,0.294296507
49,Ecotel,4-105-1,Iron Bridge,2,2,6600,,0.786038703
49,Ecotel,4-107-1,Marathon,1,4,3300,,0.744347641
49,Ecotel,4-117-1,Creighton / Flin Flon,1,4,1100,,0.388005694
49,Ecotel,4-118-1,Thompson,2,4,6600,,0.430373179
49,Ecotel,4-130-1,Northern Saskatchewan,1,2,4400,,0.017742745
49,Ecotel,4-168-1,Smithers,1,2,3300,,0.794413013
49,Ecotel,4-171-1,Nunavut,1,4,1100,,0.975932683
49,Ecotel,4-172-1,Northwest Territories,1,2,1500,,0.784714761
